epoch,train_loss,train_accuracy,train_jaccard,train_dice,train_precision,train_recall,train_specificity,train_hd_mean,train_hd95_mean,val_loss,val_accuracy,val_jaccard,val_dice,val_precision,val_recall,val_specificity,val_hd_mean,val_hd95_mean
87,0.029287289912727745,0.9915607125418526,0.950181245803833,0.9744542837142944,0.973787784576416,0.9751217365264893,0.9953323602676392,23.634365918725113,3.4150355160171313,0.3502057269215584,0.9310196042060852,0.6548901200294495,0.7914605736732483,0.8789843916893005,0.7197884321212769,0.9779723286628723,58.8550994708427,37.52607529624592
88,0.028155003758994015,0.9918272399902344,0.95082026720047,0.9747902154922485,0.9784890413284302,0.9711192846298218,0.9962036609649658,23.621333195991557,3.395111730117416,0.3596546042122339,0.9307275414466858,0.6528972387313843,0.7900034189224243,0.8803136348724365,0.7164987921714783,0.978346586227417,60.5250580340846,38.39697096685805
89,0.0282512893688611,0.991791011265346,0.9494390487670898,0.9740638136863708,0.9708148837089539,0.9773346185684204,0.9947752356529236,23.365796790251295,3.269372238471224,0.3378845092497374,0.931711733341217,0.6603867411613464,0.7954613566398621,0.8735666871070862,0.7301764488220215,0.9765092730522156,57.96321691222027,37.09505257669133
90,0.02791829373348843,0.9918641880580357,0.9521428346633911,0.9754847884178162,0.9780821800231934,0.9729011654853821,0.9961231350898743,23.359085724821323,3.2208295760549577,0.35151909017249156,0.930307924747467,0.6496027112007141,0.7875868678092957,0.883501410484314,0.7104582190513611,0.97917640209198,59.35827479995819,37.272989748427925
91,0.027486682022837074,0.9919898768833705,0.9515739679336548,0.9751861691474915,0.9783087372779846,0.9720834493637085,0.9961673021316528,23.64775462484477,3.3191080854280126,0.3671574874928123,0.930736780166626,0.6503478288650513,0.7881342768669128,0.8880900740623474,0.7084025144577026,0.9801575541496277,59.35221327966718,37.28881613301442
92,0.028745538851415568,0.9917229352678572,0.950609028339386,0.9746792316436768,0.9783328771591187,0.9710527062416077,0.9961757063865662,23.521162132837627,3.328945199409181,0.36693348657143743,0.9298729300498962,0.644986093044281,0.7841842770576477,0.8904439806938171,0.7005814909934998,0.9808402061462402,58.2701047892609,37.284825695514975
93,0.028281818440353327,0.9917967660086495,0.9495952129364014,0.9741460680961609,0.9724702835083008,0.9758275747299194,0.9950875043869019,23.477281378111456,3.2367470432931773,0.3380077096976732,0.9302730560302734,0.6547335386276245,0.7913461923599243,0.8680823445320129,0.7270747423171997,0.9754402041435242,62.58007080265739,39.20234888471499
94,0.027836416149511933,0.9918830217633928,0.9517794847488403,0.9752940535545349,0.9736711382865906,0.9769223928451538,0.9953023791313171,23.491552675039465,3.269302734874058,0.3458042062426868,0.9301214814186096,0.6532531380653381,0.7902638912200928,0.8700183629989624,0.7239037156105042,0.975959837436676,62.40798443721113,38.82243029451925
95,0.028058005200529642,0.9920362854003906,0.950829803943634,0.9747952222824097,0.9781768321990967,0.9714369177818298,0.996146023273468,23.458044408311164,3.3010938574294726,0.37362738032090037,0.9288784861564636,0.6387879848480225,0.7795858383178711,0.8931993842124939,0.6916136741638184,0.9816180467605591,59.19307697287643,36.4545247456404
96,0.02793075667101551,0.9919615391322545,0.952144205570221,0.9754855036735535,0.975001871585846,0.975969672203064,0.995550274848938,23.21991555176538,3.1094033717086482,0.3490742099912543,0.9307966828346252,0.6550844311714172,0.7916024327278137,0.8749762177467346,0.7227351665496826,0.977044939994812,60.512266255198675,37.9112627639656
97,0.027458534851162272,0.9921158490862165,0.9523096084594727,0.9755723476409912,0.9754489064216614,0.975695788860321,0.995633065700531,23.15300850430796,3.1032583146328396,0.3569574944282833,0.9302376508712769,0.6505084037780762,0.7882521748542786,0.8797224164009094,0.7140118479728699,0.9783005714416504,59.899528421808064,37.603875262748325
98,0.027538716327399015,0.9921371677943639,0.952351450920105,0.9755942821502686,0.9750493168830872,0.9761399030685425,0.9955580830574036,23.141582348446505,3.050151587287874,0.35434878382243606,0.930221438407898,0.6528412103652954,0.7899624109268188,0.8726992607116699,0.7215549349784851,0.976604163646698,60.93559211756237,38.48498267866086
99,0.02692942740395665,0.99218017578125,0.9530084729194641,0.9759389162063599,0.979187548160553,0.9727117419242859,0.9963234663009644,23.479216351072864,3.336582123362478,0.3628870299772212,0.9294256567955017,0.6455689072608948,0.7846148610115051,0.8816096186637878,0.7068474888801575,0.978900671005249,59.801870140720204,37.33989995470494
100,0.027596173553981564,0.9920278712681362,0.952260434627533,0.9755464792251587,0.9770888686180115,0.9740090370178223,0.9959386587142944,23.51493775928407,3.214627892068251,0.3635282077287373,0.9302307367324829,0.6493843197822571,0.7874263525009155,0.8829350471496582,0.7105633616447449,0.9790586829185486,59.149201654362734,37.20543086531156
